Title;RG30
Description;Dataset proposed in the paper Vanhoucke, M., Coelho, J., and Batselier, J. (2016). An overview of project data for integrated project management and control. Journal of Modern Project Management, 3(2):6–21.
Number;1800
Format;rcp
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
1459;Set 4\Pat139.rcp;0;0;101;1;0;101;1;0;101;1;0;95;183;30;1,567;0,598;0,483;0,500;0,000;0,645;0,414;4;0,750;3,000;0,068;0,400;0;0,000;0,000;0,000;0,000;1,000
1460;Set 4\Pat140.rcp;0;0;83;1;120;83;1;120;83;1;120;68;149;30;1,067;0,467;0,483;0,429;0,000;0,558;0,605;4;0,750;3,000;0,166;0,400;0;0,000;0,000;0,000;0,000;1,000
1461;Set 4\Pat141.rcp;0;0;97;1;0;97;1;0;97;1;0;86;169;30;1,867;0,722;0,483;0,357;0,061;0,780;0,257;4;0,750;3,000;0,237;0,400;0;0,000;0,000;0,000;0,000;1,000
1462;Set 4\Pat142.rcp;0;0;96;1;0;96;1;0;96;1;0;78;169;30;2,033;0,775;0,483;0,429;0,172;0,830;0,248;4;0,750;3,000;0,146;0,400;0;0,000;0,000;0,000;0,000;1,000
1463;Set 4\Pat143.rcp;0;0;87;1;0;87;1;0;87;1;0;70;154;30;1,833;0,789;0,483;0,214;0,065;0,781;0,195;4;0,750;3,000;0,333;0,400;0;0,000;0,000;0,000;0,000;1,000
1464;Set 4\Pat144.rcp;0;0;98;1;0;98;1;0;98;1;0;70;175;30;1,633;0,802;0,483;0,429;0,045;0,819;0,171;4;0,750;3,000;0,265;0,400;0;0,000;0,000;0,000;0,000;1,000
1465;Set 4\Pat145.rcp;0;0;103;1;0;103;1;0;103;1;0;95;164;30;1,533;0,756;0,483;0,286;0,160;0,761;0,233;4;0,750;3,000;0,260;0,400;0;0,000;0,000;0,000;0,000;1,000
1466;Set 4\Pat146.rcp;0;0;95;1;0;95;1;0;95;1;0;80;159;30;1,900;0,793;0,483;0,429;0,152;0,841;0,176;4;0,750;3,000;0,258;0,400;0;0,000;0,000;0,000;0,000;1,000
1467;Set 4\Pat147.rcp;0;0;76;1;0;76;1;0;76;1;0;66;146;30;0,800;0,469;0,483;0,571;0,000;0,769;0,633;4;0,750;3,000;0,129;0,400;0;0,000;0,000;0,000;0,000;1,000
1468;Set 4\Pat148.rcp;0;0;104;1;0;104;1;0;104;1;0;98;185;30;1,600;0,740;0,483;0,214;0,067;0,846;0,210;4;0,750;3,000;0,508;0,400;0;0,000;0,000;0,000;0,000;1,000
1469;Set 4\Pat149.rcp;0;0;77;1;0;77;1;0;77;1;0;63;135;30;1,800;0,795;0,483;0,500;0,095;0,802;0,190;4;0,750;3,000;0,249;0,400;0;0,000;0,000;0,000;0,000;1,000
1470;Set 4\Pat150.rcp;0;0;82;1;0;82;1;0;82;1;0;75;153;30;1,567;0,706;0,483;0,429;0,138;0,828;0,324;4;0,750;3,000;0,313;0,400;0;0,000;0,000;0,000;0,000;1,000
1471;Set 4\Pat151.rcp;0;0;92;1;0;92;1;0;92;1;0;74;152;30;1,900;0,816;0,483;0,286;0,121;0,854;0,114;4;0,750;3,000;0,244;0,400;0;0,000;0,000;0,000;0,000;1,000
1472;Set 4\Pat152.rcp;0;0;93;1;0;93;1;0;93;1;0;78;183;30;1,767;0,752;0,483;0,214;0,111;0,784;0,252;4;0,750;3,000;0,214;0,400;0;0,000;0,000;0,000;0,000;1,000
1473;Set 4\Pat153.rcp;0;0;101;1;0;101;1;0;101;1;0;86;157;30;1,300;0,646;0,483;0,357;0,034;0,797;0,381;4;0,750;3,000;0,039;0,400;0;0,000;0,000;0,000;0,000;1,000
1474;Set 4\Pat154.rcp;0;0;102;1;10;102;1;10;102;1;10;79;187;30;1,133;0,543;0,483;0,429;0,000;0,769;0,457;4;0,750;3,000;0,174;0,400;0;0,000;0,000;0,000;0,000;1,000
1475;Set 4\Pat155.rcp;0;0;78;1;0;78;1;0;78;1;0;69;149;30;1,633;0,706;0,483;0,357;0,172;0,759;0,310;4;0,750;3,000;0,413;0,400;0;0,000;0,000;0,000;0,000;1,000
1476;Set 4\Pat156.rcp;0;0;75;1;0;75;1;0;75;1;0;60;133;30;1,767;0,729;0,483;0,500;0,111;0,790;0,271;4;0,750;3,000;0,180;0,400;0;0,000;0,000;0,000;0,000;1,000
1477;Set 4\Pat157.rcp;0;0;91;1;0;91;1;0;91;1;0;81;154;30;1,667;0,798;0,483;0,357;0,111;0,814;0,181;4;0,750;3,000;0,342;0,400;0;0,000;0,000;0,000;0,000;1,000
1478;Set 4\Pat158.rcp;0;0;99;1;0;99;1;0;99;1;0;86;165;30;1,267;0,779;0,483;0,643;0,000;0,827;0,171;4;0,750;3,000;0,113;0,400;0;0,000;0,000;0,000;0,000;1,000
1479;Set 4\Pat159.rcp;0;0;103;1;0;103;1;0;103;1;0;95;177;30;1,967;0,798;0,483;0,429;0,192;0,844;0,205;4;0,750;3,000;0,204;0,400;0;0,000;0,000;0,000;0,000;1,000
1480;Set 4\Pat160.rcp;0;0;100;1;0;100;1;0;100;1;0;98;175;30;0,967;0,543;0,483;0,357;0,000;0,821;0,486;4;0,750;3,000;0,334;0,400;0;0,000;0,000;0,000;0,000;1,000
1481;Set 4\Pat161.rcp;0;0;126;1;0;126;1;0;126;1;0;125;168;30;0,967;0,800;0,793;0,826;0,000;0,250;0,536;4;0,750;3,000;0,482;0,400;0;0,000;0,000;0,000;0,000;1,000
1482;Set 4\Pat162.rcp;0;0;142;CPM;0;142;1;0;142;1;0;142;186;30;0,933;0,720;0,793;0,870;0,000;0,227;0,783;4;0,750;3,000;0,482;0,400;0;0,000;0,000;0,000;0,000;1,000
1483;Set 4\Pat163.rcp;0;0;128;1;0;128;1;0;128;1;0;123;161;30;0,967;0,772;0,793;0,913;0,000;0,167;0,609;4;0,750;3,000;0,374;0,400;0;0,000;0,000;0,000;0,000;1,000
1484;Set 4\Pat164.rcp;0;0;118;CPM;0;118;1;0;118;1;0;118;167;30;1,000;0,770;0,793;0,783;0,000;0,227;0,616;4;0,750;3,000;0,530;0,400;0;0,000;0,000;0,000;0,000;1,000
1485;Set 4\Pat165.rcp;0;0;121;1;0;121;1;0;121;1;0;120;156;30;0,900;0,706;0,793;0,913;0,000;0,182;0,819;4;0,750;3,000;0,293;0,400;0;0,000;0,000;0,000;0,000;1,000
1486;Set 4\Pat166.rcp;0;0;127;CPM;0;127;1;0;127;1;0;127;162;30;0,933;0,729;0,793;0,826;0,000;0,182;0,746;4;0,750;3,000;0,875;0,400;0;0,000;0,000;0,000;0,000;1,000
1487;Set 4\Pat167.rcp;0;0;132;1;0;132;1;0;132;1;0;123;159;30;0,933;0,749;0,793;0,826;0,000;0,182;0,681;4;0,750;3,000;0,625;0,400;0;0,000;0,000;0,000;0,000;1,000
1488;Set 4\Pat168.rcp;0;0;150;CPM;0;150;1;0;150;1;0;150;175;30;1,000;0,814;0,793;0,826;0,000;0,182;0,478;4;0,750;3,000;0,621;0,400;0;0,000;0,000;0,000;0,000;1,000
1489;Set 4\Pat169.rcp;0;0;101;CPM;0;101;1;0;101;1;0;101;137;30;0,933;0,722;0,793;0,870;0,000;0,182;0,775;4;0,750;3,000;0,535;0,400;0;0,000;0,000;0,000;0,000;1,000
1490;Set 4\Pat170.rcp;0;0;154;1;0;154;1;0;154;1;0;153;193;30;1,000;0,766;0,793;0,783;0,000;0,227;0,630;4;0,750;3,000;0,692;0,400;0;0,000;0,000;0,000;0,000;1,000
1491;Set 4\Pat171.rcp;0;0;145;CPM;0;145;1;0;145;1;0;145;183;30;0,967;0,752;0,793;0,826;0,000;0,227;0,674;4;0,750;3,000;0,556;0,400;0;0,000;0,000;0,000;0,000;1,000
1492;Set 4\Pat172.rcp;0;0;144;1;0;144;1;0;144;1;0;142;181;30;1,000;0,749;0,793;0,826;0,000;0,227;0,674;4;0,750;3,000;0,528;0,400;0;0,000;0,000;0,000;0,000;1,000
1493;Set 4\Pat173.rcp;0;0;129;CPM;0;129;1;0;129;1;0;129;161;30;1,033;0,793;0,793;0,826;0,000;0,250;0,551;4;0,750;3,000;0,431;0,400;0;0,000;0,000;0,000;0,000;1,000
1494;Set 4\Pat174.rcp;0;0;146;CPM;0;146;1;0;146;1;0;146;173;30;0,933;0,729;0,793;0,870;0,000;0,250;0,754;4;0,750;3,000;0,535;0,400;0;0,000;0,000;0,000;0,000;1,000
1495;Set 4\Pat175.rcp;0;0;138;CPM;0;138;1;0;138;1;0;138;170;30;1,033;0,777;0,793;0,870;0,000;0,182;0,601;4;0,750;3,000;0,458;0,400;0;0,000;0,000;0,000;0,000;1,000
1496;Set 4\Pat176.rcp;0;0;162;CPM;0;162;1;0;162;1;0;162;195;30;0,900;0,694;0,793;0,870;0,000;0,227;0,855;4;0,750;3,000;0,625;0,400;0;0,000;0,000;0,000;0,000;1,000
1497;Set 4\Pat177.rcp;0;0;135;CPM;0;135;1;0;135;1;0;135;173;30;1,000;0,745;0,793;0,826;0,000;0,205;0,688;4;0,750;3,000;0,473;0,400;0;0,000;0,000;0,000;0,000;1,000
1498;Set 4\Pat178.rcp;0;0;140;1;0;140;1;0;140;1;0;133;166;30;1,000;0,756;0,793;0,783;0,000;0,182;0,667;4;0,750;3,000;0,850;0,400;0;0,000;0,000;0,000;0,000;1,000
1499;Set 4\Pat179.rcp;0;0;144;CPM;0;144;1;0;144;1;0;144;167;30;0,933;0,720;0,793;0,826;0,000;0,182;0,775;4;0,750;3,000;0,900;0,400;0;0,000;0,000;0,000;0,000;1,000
1500;Set 4\Pat180.rcp;0;0;154;CPM;0;154;1;0;154;1;0;154;191;30;1,033;0,779;0,793;0,783;0,000;0,182;0,580;4;0,750;3,000;0,833;0,400;0;0,000;0,000;0,000;0,000;1,000
1501;Set 4\Pat181.rcp;0;0;112;1;0;112;1;0;112;1;0;111;134;30;1,133;0,828;0,793;0,783;0,000;0,427;0,435;4;0,750;3,000;0,583;0,400;0;0,000;0,000;0,000;0,000;1,000
1502;Set 4\Pat182.rcp;0;0;145;CPM;0;145;1;0;145;1;0;145;170;30;1,000;0,782;0,793;0,783;0,000;0,364;0,580;4;0,750;3,000;0,713;0,400;0;0,000;0,000;0,000;0,000;1,000
1503;Set 4\Pat183.rcp;0;0;112;CPM;0;112;1;0;112;1;0;112;148;30;0,933;0,782;0,793;0,826;0,000;0,455;0,580;4;0,750;3,000;0,323;0,400;0;0,000;0,000;0,000;0,000;1,000
1504;Set 4\Pat184.rcp;0;0;133;1;0;133;1;0;133;1;0;131;175;30;1,000;0,772;0,793;0,826;0,000;0,379;0,616;4;0,750;3,000;0,565;0,400;0;0,000;0,000;0,000;0,000;1,000
1505;Set 4\Pat185.rcp;0;0;127;1;0;127;1;0;127;1;0;119;150;30;1,100;0,816;0,793;0,783;0,000;0,375;0,471;4;0,750;3,000;0,759;0,400;0;0,000;0,000;0,000;0,000;1,000
1506;Set 4\Pat186.rcp;0;0;122;CPM;0;122;1;0;122;1;0;122;152;30;1,000;0,798;0,793;0,826;0,000;0,379;0,536;4;0,750;3,000;0,821;0,400;0;0,000;0,000;0,000;0,000;1,000
1507;Set 4\Pat187.rcp;0;0;159;CPM;0;159;1;0;159;1;0;159;191;30;0,900;0,738;0,793;0,870;0,000;0,364;0,717;4;0,750;3,000;0,612;0,400;0;0,000;0,000;0,000;0,000;1,000
1508;Set 4\Pat188.rcp;0;0;122;1;0;122;1;0;122;1;0;118;155;30;1,000;0,809;0,793;0,826;0,000;0,379;0,493;4;0,750;3,000;0,412;0,400;0;0,000;0,000;0,000;0,000;1,000
1509;Set 4\Pat189.rcp;0;0;124;CPM;0;124;1;0;124;1;0;124;158;30;0,967;0,738;0,793;0,870;0,000;0,455;0,710;4;0,750;3,000;0,400;0,400;0;0,000;0,000;0,000;0,000;1,000
1510;Set 4\Pat190.rcp;0;0;117;CPM;0;117;1;0;117;1;0;117;148;30;1,000;0,772;0,793;0,870;0,000;0,409;0,609;4;0,750;3,000;0,502;0,400;0;0,000;0,000;0,000;0,000;1,000
1511;Set 4\Pat191.rcp;0;0;148;1;0;148;1;0;148;1;0;144;169;30;1,000;0,816;0,793;0,826;0,000;0,455;0,486;4;0,750;3,000;0,250;0,400;0;0,000;0,000;0,000;0,000;1,000
1512;Set 4\Pat192.rcp;0;0;134;CPM;0;134;1;0;134;1;0;134;172;30;0,967;0,743;0,793;0,870;0,000;0,364;0,696;4;0,750;3,000;0,657;0,400;0;0,000;0,000;0,000;0,000;1,000
1513;Set 4\Pat193.rcp;0;0;169;CPM;0;169;1;0;169;1;0;169;200;30;1,033;0,779;0,793;0,826;0,000;0,364;0,580;4;0,750;3,000;0,613;0,400;0;0,000;0,000;0,000;0,000;1,000
1514;Set 4\Pat194.rcp;0;0;135;CPM;0;135;1;0;135;1;0;135;165;30;1,033;0,839;0,793;0,826;0,000;0,364;0,406;4;0,750;3,000;0,581;0,400;0;0,000;0,000;0,000;0,000;1,000
1515;Set 4\Pat195.rcp;0;0;126;1;0;126;1;0;126;1;0;125;163;30;0,900;0,733;0,793;0,870;0,000;0,364;0,732;4;0,750;3,000;0,670;0,400;0;0,000;0,000;0,000;0,000;1,000
1516;Set 4\Pat196.rcp;0;0;133;CPM;0;133;1;0;133;1;0;133;167;30;1,000;0,763;0,793;0,783;0,000;0,409;0,645;4;0,750;3,000;0,700;0,400;0;0,000;0,000;0,000;0,000;1,000
1517;Set 4\Pat197.rcp;0;0;140;CPM;0;140;1;0;140;1;0;140;169;30;0,900;0,747;0,793;0,870;0,000;0,409;0,688;4;0,750;3,000;0,483;0,400;0;0,000;0,000;0,000;0,000;1,000
1518;Set 4\Pat198.rcp;0;0;150;1;0;150;1;0;150;1;0;141;175;30;1,033;0,816;0,793;0,783;0,000;0,364;0,486;4;0,750;3,000;0,708;0,400;0;0,000;0,000;0,000;0,000;1,000
1519;Set 4\Pat199.rcp;0;0;112;CPM;0;112;1;0;112;1;0;112;133;30;1,000;0,818;0,793;0,826;0,000;0,455;0,464;4;0,750;3,000;0,545;0,400;0;0,000;0,000;0,000;0,000;1,000
1520;Set 4\Pat200.rcp;0;0;133;CPM;0;133;1;0;133;1;0;133;163;30;1,000;0,782;0,793;0,826;0,000;0,379;0,587;4;0,750;3,000;0,650;0,400;0;0,000;0,000;0,000;0,000;1,000
1521;Set 4\Pat201.rcp;0;0;121;CPM;0;121;1;0;121;1;0;121;154;30;1,033;0,789;0,793;0,826;0,000;0,621;0,558;4;0,750;3,000;0,467;0,400;0;0,000;0,000;0,000;0,000;1,000
1522;Set 4\Pat202.rcp;0;0;125;1;0;125;1;0;125;1;0;114;147;30;1,067;0,825;0,793;0,870;0,000;0,591;0,435;4;0,750;3,000;0,412;0,400;0;0,000;0,000;0,000;0,000;1,000
1523;Set 4\Pat203.rcp;0;0;134;1;0;134;1;0;134;1;0;129;169;30;1,133;0,821;0,793;0,783;0,000;0,652;0,471;4;0,750;3,000;0,436;0,400;0;0,000;0,000;0,000;0,000;1,000
1524;Set 4\Pat204.rcp;0;0;127;1;0;127;1;0;127;1;0;126;152;30;1,100;0,841;0,793;0,783;0,000;0,627;0,384;4;0,750;3,000;0,642;0,400;0;0,000;0,000;0,000;0,000;1,000
1525;Set 4\Pat205.rcp;0;0;123;CPM;0;123;1;0;123;1;0;123;147;30;1,133;0,821;0,793;0,783;0,143;0,659;0,457;4;0,750;3,000;0,875;0,400;0;0,000;0,000;0,000;0,000;1,000
1526;Set 4\Pat206.rcp;0;0;143;CPM;0;143;1;0;143;1;0;143;170;30;1,067;0,834;0,793;0,783;0,000;0,648;0,449;4;0,750;3,000;0,917;0,400;0;0,000;0,000;0,000;0,000;1,000
1527;Set 4\Pat207.rcp;0;0;133;1;0;133;1;0;133;1;0;131;159;30;0,967;0,763;0,793;0,826;0,000;0,591;0,638;4;0,750;3,000;0,825;0,400;0;0,000;0,000;0,000;0,000;1,000
1528;Set 4\Pat208.rcp;0;0;123;CPM;0;123;1;0;123;1;0;123;147;30;1,100;0,892;0,793;0,826;0,000;0,625;0,275;4;0,750;3,000;0,813;0,400;0;0,000;0,000;0,000;0,000;1,000
1529;Set 4\Pat209.rcp;0;0;142;1;0;142;1;0;142;1;0;136;165;30;1,000;0,832;0,793;0,913;0,000;0,614;0,428;4;0,750;3,000;0,617;0,400;0;0,000;0,000;0,000;0,000;1,000
1530;Set 4\Pat210.rcp;0;0;124;1;0;124;1;0;124;1;0;122;151;30;1,100;0,841;0,793;0,783;0,000;0,636;0,406;4;0,750;3,000;0,792;0,400;0;0,000;0,000;0,000;0,000;1,000
1531;Set 4\Pat211.rcp;0;0;134;1;0;134;1;0;134;1;0;129;170;30;1,100;0,862;0,793;0,826;0,000;0,614;0,348;4;0,750;3,000;0,604;0,400;0;0,000;0,000;0,000;0,000;1,000
1532;Set 4\Pat212.rcp;0;0;131;CPM;0;131;1;0;131;1;0;131;165;30;1,000;0,768;0,793;0,783;0,000;0,568;0,630;4;0,750;3,000;0,700;0,400;0;0,000;0,000;0,000;0,000;1,000
1533;Set 4\Pat213.rcp;0;0;107;CPM;0;107;1;0;107;1;0;107;135;30;1,100;0,876;0,793;0,783;0,000;0,648;0,312;4;0,750;3,000;0,607;0,400;0;0,000;0,000;0,000;0,000;1,000
1534;Set 4\Pat214.rcp;0;0;102;CPM;0;102;1;0;102;1;0;102;136;30;1,100;0,800;0,793;0,783;0,000;0,591;0,522;4;0,750;3,000;0,415;0,400;0;0,000;0,000;0,000;0,000;1,000
1535;Set 4\Pat215.rcp;0;0;125;CPM;0;125;1;0;125;1;0;125;153;30;1,067;0,802;0,793;0,826;0,000;0,573;0,522;4;0,750;3,000;0,774;0,400;0;0,000;0,000;0,000;0,000;1,000
1536;Set 4\Pat216.rcp;0;0;113;1;0;113;1;0;113;1;0;109;141;30;1,100;0,828;0,793;0,826;0,000;0,614;0,435;4;0,750;3,000;0,833;0,400;0;0,000;0,000;0,000;0,000;1,000
1537;Set 4\Pat217.rcp;0;0;141;1;0;141;1;0;141;1;0;140;168;30;1,100;0,871;0,793;0,783;0,000;0,568;0,319;4;0,750;3,000;0,750;0,400;0;0,000;0,000;0,000;0,000;1,000
1538;Set 4\Pat218.rcp;0;0;138;1;0;138;1;0;138;1;0;134;164;30;0,967;0,851;0,793;0,826;0,000;0,659;0,399;4;0,750;3,000;0,700;0,400;0;0,000;0,000;0,000;0,000;1,000
1539;Set 4\Pat219.rcp;0;0;157;CPM;0;157;1;0;157;1;0;157;205;30;1,033;0,851;0,793;0,783;0,000;0,621;0,362;4;0,750;3,000;0,688;0,400;0;0,000;0,000;0,000;0,000;1,000
1540;Set 4\Pat220.rcp;0;0;132;1;0;132;1;0;132;1;0;124;167;30;1,000;0,809;0,793;0,826;0,000;0,591;0,500;4;0,750;3,000;0,444;0,400;0;0,000;0,000;0,000;0,000;1,000
1541;Set 4\Pat221.rcp;0;0;144;CPM;0;144;1;0;144;1;0;144;181;30;1,100;0,901;0,793;0,783;0,000;0,791;0,246;4;0,750;3,000;0,625;0,400;0;0,000;0,000;0,000;0,000;1,000
1542;Set 4\Pat222.rcp;0;0;117;1;0;117;1;0;117;1;0;114;149;30;1,100;0,897;0,793;0,870;0,000;0,773;0,261;4;0,750;3,000;0,544;0,400;0;0,000;0,000;0,000;0,000;1,000
1543;Set 4\Pat223.rcp;0;0;143;CPM;0;143;1;0;143;1;0;143;171;30;1,200;0,903;0,793;0,783;0,111;0,778;0,239;4;0,750;3,000;0,875;0,400;0;0,000;0,000;0,000;0,000;1,000
1544;Set 4\Pat224.rcp;0;0;143;1;0;143;1;0;143;1;0;136;165;30;1,067;0,931;0,793;0,826;0,000;0,818;0,159;4;0,750;3,000;0,850;0,400;0;0,000;0,000;0,000;0,000;1,000
1545;Set 4\Pat225.rcp;0;0;133;1;0;133;1;0;133;1;0;124;163;30;1,200;0,917;0,793;0,826;0,000;0,812;0,188;4;0,750;3,000;0,233;0,400;0;0,000;0,000;0,000;0,000;1,000
1546;Set 4\Pat226.rcp;0;0;118;CPM;0;118;1;0;118;1;0;118;144;30;1,100;0,892;0,793;0,783;0,000;0,855;0,261;4;0,750;3,000;0,950;0,400;0;0,000;0,000;0,000;0,000;1,000
1547;Set 4\Pat227.rcp;0;0;142;1;0;142;1;0;142;1;0;138;160;30;1,200;0,938;0,793;0,783;0,286;0,825;0,130;4;0,750;3,000;0,775;0,400;0;0,000;0,000;0,000;0,000;1,000
1548;Set 4\Pat228.rcp;0;0;148;1;0;148;1;0;148;1;0;147;179;30;1,167;0,929;0,793;0,783;0,000;0,844;0,152;4;0,750;3,000;0,500;0,400;0;0,000;0,000;0,000;0,000;1,000
1549;Set 4\Pat229.rcp;0;0;135;CPM;0;135;1;0;135;1;0;135;165;30;1,000;0,832;0,793;0,783;0,000;0,841;0,449;4;0,750;3,000;0,750;0,400;0;0,000;0,000;0,000;0,000;1,000
1550;Set 4\Pat230.rcp;0;0;138;CPM;0;138;1;0;138;1;0;138;168;30;1,167;0,936;0,793;0,783;0,000;0,851;0,159;4;0,750;3,000;0,729;0,400;0;0,000;0,000;0,000;0,000;1,000
1551;Set 4\Pat231.rcp;0;0;154;1;0;154;1;0;154;1;0;145;176;30;1,200;0,922;0,793;0,783;0,000;0,818;0,181;4;0,750;3,000;0,678;0,400;0;0,000;0,000;0,000;0,000;1,000
1552;Set 4\Pat232.rcp;0;0;124;1;0;124;1;0;124;1;0;116;158;30;1,100;0,899;0,793;0,783;0,000;0,773;0,254;4;0,750;3,000;0,642;0,400;0;0,000;0,000;0,000;0,000;1,000
1553;Set 4\Pat233.rcp;0;0;161;1;0;161;1;0;161;1;0;154;194;30;1,100;0,883;0,793;0,783;0,000;0,809;0,312;4;0,750;3,000;0,875;0,400;0;0,000;0,000;0,000;0,000;1,000
1554;Set 4\Pat234.rcp;0;0;115;1;0;115;1;0;115;1;0;108;151;30;1,200;0,903;0,793;0,783;0,143;0,766;0,246;4;0,750;3,000;0,458;0,400;0;0,000;0,000;0,000;0,000;1,000
1555;Set 4\Pat235.rcp;0;0;128;CPM;0;128;1;0;128;1;0;128;168;30;1,033;0,936;0,793;0,826;0,000;0,841;0,152;4;0,750;3,000;0,838;0,400;0;0,000;0,000;0,000;0,000;1,000
1556;Set 4\Pat236.rcp;0;0;156;CPM;0;156;1;0;156;1;0;156;183;30;1,100;0,837;0,793;0,783;0,000;0,818;0,406;4;0,750;3,000;0,917;0,400;0;0,000;0,000;0,000;0,000;1,000
1557;Set 4\Pat237.rcp;0;0;148;1;0;148;1;0;148;1;0;138;178;30;1,267;0,910;0,793;0,826;0,000;0,786;0,225;4;0,750;3,000;0,514;0,400;0;0,000;0,000;0,000;0,000;1,000
1558;Set 4\Pat238.rcp;0;0;126;1;0;126;1;0;126;1;0;125;162;30;1,300;0,917;0,793;0,826;0,000;0,823;0,174;4;0,750;3,000;0,417;0,400;0;0,000;0,000;0,000;0,000;1,000
1559;Set 4\Pat239.rcp;0;0;131;CPM;0;131;1;0;131;1;0;131;161;30;1,133;0,908;0,793;0,826;0,000;0,782;0,217;4;0,750;3,000;0,600;0,400;0;0,000;0,000;0,000;0,000;1,000
1560;Set 4\Pat240.rcp;0;0;147;CPM;0;147;1;0;147;1;0;147;175;30;1,100;0,920;0,793;0,783;0,000;0,836;0,210;4;0,750;3,000;0,550;0,400;0;0,000;0,000;0,000;0,000;1,000
1561;Set 5\Pat1.rcp;0;0;78;1;10;78;1;10;78;1;10;46;155;30;3,200;0,538;0,172;0,200;0,261;0,764;0,158;4;0,750;3,000;0,100;0,400;0;0,000;0,000;0,000;0,000;1,000
1562;Set 5\Pat2.rcp;0;0;78;1;40;78;1;40;78;1;40;38;172;30;2,333;0,460;0,172;0,200;0,124;0,756;0,200;4;0,750;3,000;0,095;0,400;0;0,000;0,000;0,000;0,000;1,000
1563;Set 5\Pat3.rcp;0;0;68;1;50;68;1;50;68;1;50;37;157;30;2,600;0,464;0,172;0,300;0,144;0,788;0,250;4;0,750;3,000;0,141;0,400;0;0,000;0,000;0,000;0,000;1,000
1564;Set 5\Pat4.rcp;0;0;93;1;20;93;1;20;93;1;20;44;200;30;2,967;0,487;0,172;0,300;0,205;0,742;0,167;4;0,750;3,000;0,117;0,400;0;0,000;0,000;0,000;0,000;1,000
1565;Set 5\Pat5.rcp;0;0;73;1;230;73;1;230;73;1;230;49;170;30;2,500;0,416;0,172;0,200;0,158;0,785;0,217;4;0,750;3,000;0,118;0,400;0;0,000;0,000;0,000;0,000;1,000
1566;Set 5\Pat6.rcp;0;0;66;1;10;66;1;10;66;1;10;43;152;30;2,900;0,533;0,172;0,300;0,254;0,820;0,250;4;0,750;3,000;0,120;0,400;0;0,000;0,000;0,000;0,000;1,000
1567;Set 5\Pat7.rcp;0;0;78;1;200;78;1;200;78;1;200;55;173;30;2,700;0,503;0,172;0,100;0,104;0,656;0,158;4;0,750;3,000;0,213;0,400;0;0,000;0,000;0,000;0,000;1,000
1568;Set 5\Pat8.rcp;0;0;60;1;30;60;1;30;60;1;30;32;144;30;3,100;0,526;0,172;0,200;0,162;0,750;0,158;4;0,750;3,000;0,117;0,400;0;0,000;0,000;0,000;0,000;1,000
1569;Set 5\Pat9.rcp;0;0;82;1;10;82;1;10;82;1;10;43;176;30;2,400;0,540;0,172;0,100;0,248;0,802;0,183;4;0,750;3,000;0,111;0,400;0;0,000;0,000;0,000;0,000;1,000
1570;Set 5\Pat10.rcp;0;0;84;1;0;84;1;0;84;1;0;51;180;30;2,800;0,579;0,172;0,200;0,288;0,840;0,233;4;0,750;3,000;0,103;0,400;0;0,000;0,000;0,000;0,000;1,000
1571;Set 5\Pat11.rcp;0;0;62;1;20;62;1;20;62;1;20;33;143;30;2,900;0,529;0,172;0,200;0,202;0,770;0,208;4;0,750;3,000;0,138;0,400;0;0,000;0,000;0,000;0,000;1,000
1572;Set 5\Pat12.rcp;0;0;68;1;30;68;1;30;68;1;30;43;162;30;1,900;0,460;0,172;0,100;0,102;0,734;0,233;4;0,750;3,000;0,227;0,400;0;0,000;0,000;0,000;0,000;1,000
1573;Set 5\Pat13.rcp;0;0;74;1;20;74;1;20;74;1;20;44;157;30;2,500;0,487;0,172;0,200;0,212;0,750;0,183;4;0,750;3,000;0,141;0,400;0;0,000;0,000;0,000;0,000;1,000
1574;Set 5\Pat14.rcp;0;0;61;1;0;61;1;0;61;1;0;35;139;30;2,433;0,543;0,172;0,250;0,162;0,789;0,158;4;0,750;3,000;0,073;0,400;0;0,000;0,000;0,000;0,000;1,000
1575;Set 5\Pat15.rcp;0;0;55;1;20;55;1;20;55;1;20;35;125;30;2,467;0,494;0,172;0,200;0,138;0,625;0,192;4;0,750;3,000;0,123;0,400;0;0,000;0,000;0,000;0,000;1,000
1576;Set 5\Pat16.rcp;0;0;73;1;60;73;1;60;73;1;60;46;167;30;2,333;0,469;0,172;0,250;0,179;0,702;0,242;4;0,750;3,000;0,142;0,400;0;0,000;0,000;0,000;0,000;1,000
1577;Set 5\Pat17.rcp;0;0;80;1;70;80;1;70;80;1;70;39;180;30;2,600;0,471;0,172;0,200;0,202;0,763;0,242;4;0,750;3,000;0,134;0,400;0;0,000;0,000;0,000;0,000;1,000
1578;Set 5\Pat18.rcp;0;0;68;1;0;68;1;0;68;1;0;37;142;30;2,933;0,561;0,172;0,300;0,240;0,781;0,217;4;0,750;3,000;0,156;0,400;0;0,000;0,000;0,000;0,000;1,000
