Title;DC2
Description;Dataset proposed in the paper Vanhoucke, M., Coelho, J., and Batselier, J. (2016). An overview of project data for integrated project management and control. Journal of Modern Project Management, 3(2):6–21.
Number;720
Format;rcp
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
354;npv50\rcpspdc354.rcp;0;0;260;1;0;260;Sum PT;0;260;1;0;75;260;50;3,200;0,754;0,245;0,236;0,165;0,858;0,108;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
355;npv50\rcpspdc355.rcp;0;0;279;1;0;279;Sum PT;0;279;1;0;65;279;50;3,340;0,753;0,224;0,234;0,184;0,872;0,112;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
356;npv50\rcpspdc356.rcp;0;0;294;1;0;294;1;0;294;1;0;103;301;50;3,100;0,752;0,224;0,177;0,220;0,895;0,065;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
357;npv50\rcpspdc357.rcp;0;0;294;1;0;294;Sum PT;0;294;1;0;95;294;50;3,100;0,753;0,245;0,099;0,148;0,867;0,128;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
358;npv50\rcpspdc358.rcp;0;0;283;1;0;283;Sum PT;0;283;1;0;69;283;50;3,620;0,754;0,204;0,262;0,236;0,895;0,121;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
359;npv50\rcpspdc359.rcp;0;0;249;1;0;249;Sum PT;0;249;1;0;71;249;50;3,180;0,753;0,204;0,118;0,192;0,889;0,100;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
360;npv50\rcpspdc360.rcp;0;0;298;1;0;298;Sum PT;0;298;1;0;84;298;50;3,220;0,753;0,184;0,111;0,258;0,890;0,042;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
361;npv75\rcpspdc361.rcp;0;0;59;Capacity LB;0;60;3;12000;0;0;0;34;436;75;5,413;0,257;0,041;0,164;0,095;0,598;0,141;4;0,500;2,000;0,149;0,249;0;0,000;0,000;0,000;0,000;1,000
362;npv75\rcpspdc362.rcp;0;0;54;Capacity LB;0;54;3;1000;0;0;0;31;380;75;5,267;0,258;0,054;0,161;0,078;0,607;0,307;4;0,500;2,000;0,186;0,249;0;0,000;0,000;0,000;0,000;1,000
363;npv75\rcpspdc363.rcp;0;0;65;Capacity LB;0;65;3;130;0;0;0;41;407;75;5,707;0,257;0,054;0,339;0,071;0,659;0,350;4;0,500;2,000;0,164;0,249;0;0,000;0,000;0,000;0,000;1,000
364;npv75\rcpspdc364.rcp;0;0;54;Capacity LB;0;55;3;12000;0;0;0;32;396;75;4,907;0,258;0,054;0,214;0,049;0,610;0,286;4;0,500;2,000;0,184;0,249;0;0,000;0,000;0,000;0,000;1,000
365;npv75\rcpspdc365.rcp;0;0;56;Capacity LB;0;56;3;1000;0;0;0;33;388;75;5,400;0,257;0,041;0,127;0,081;0,541;0,141;4;0,500;2,000;0,164;0,250;0;0,000;0,000;0,000;0,000;1,000
366;npv75\rcpspdc366.rcp;0;0;62;Capacity LB;0;62;1;2998470;62;1;2998470;42;420;75;4,840;0,257;0,054;0,304;0,095;0,685;0,289;4;0,500;2,000;0,132;0,250;0;0,000;0,000;0,000;0,000;1,000
367;npv75\rcpspdc367.rcp;0;0;58;Capacity LB;0;61;3;12000;0;0;0;33;405;75;5,093;0,258;0,054;0,321;0,095;0,704;0,371;4;0,500;2,000;0,139;0,249;0;0,000;0,000;0,000;0,000;1,000
368;npv75\rcpspdc368.rcp;0;0;58;Capacity LB;0;58;3;12000;0;0;0;35;387;75;4,987;0,259;0,054;0,214;0,060;0,604;0,261;4;0,500;2,000;0,209;0,249;0;0,000;0,000;0,000;0,000;1,000
369;npv75\rcpspdc369.rcp;0;0;61;Capacity LB;0;61;3;12000;0;0;0;39;436;75;5,067;0,259;0,068;0,270;0,073;0,613;0,438;4;0,500;2,000;0,180;0,249;0;0,000;0,000;0,000;0,000;1,000
370;npv75\rcpspdc370.rcp;0;0;65;2;10;65;3;12000;0;0;0;44;454;75;5,187;0,257;0,054;0,357;0,097;0,679;0,368;4;0,500;2,000;0,151;0,249;0;0,000;0,000;0,000;0,000;1,000
371;npv75\rcpspdc371.rcp;0;0;109;4;21600220;119;3;13000;0;0;0;38;405;75;5,213;0,257;0,068;0,339;0,059;0,681;0,386;4;0,500;2,000;0,015;0,500;0;0,000;0,000;0,000;0,000;1,000
372;npv75\rcpspdc372.rcp;0;0;107;4;21600330;117;3;12000;0;0;0;33;387;75;4,973;0,258;0,054;0,232;0,075;0,665;0,314;4;0,500;2,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
373;npv75\rcpspdc373.rcp;0;0;110;4;21600320;128;3;13000;0;0;0;30;403;75;5,747;0,258;0,054;0,375;0,109;0,713;0,404;4;0,500;2,000;0,021;0,500;0;0,000;0,000;0,000;0,000;1,000
374;npv75\rcpspdc374.rcp;0;0;136;4;21600000;141;3;13000;0;0;0;39;427;75;5,707;0,259;0,054;0,179;0,053;0,449;0,336;4;0,500;2,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
375;npv75\rcpspdc375.rcp;0;0;117;4;21600000;127;3;13000;0;0;0;37;388;75;5,280;0,258;0,068;0,374;0,078;0,715;0,414;4;0,500;2,000;0,014;0,500;0;0,000;0,000;0,000;0,000;1,000
376;npv75\rcpspdc376.rcp;0;0;122;4;21600000;125;3;13000;0;0;0;38;400;75;5,213;0,255;0,054;0,250;0,080;0,643;0,307;4;0,500;2,000;0,022;0,500;0;0,000;0,000;0,000;0,000;1,000
377;npv75\rcpspdc377.rcp;0;0;134;2;8;142;3;13000;0;0;0;33;387;75;5,453;0,258;0,041;0,197;0,108;0,610;0,192;4;0,500;2,000;0,015;0,500;0;0,000;0,000;0,000;0,000;1,000
378;npv75\rcpspdc378.rcp;0;0;138;4;21600630;149;3;13000;0;0;0;34;460;75;4,853;0,256;0,068;0,339;0,065;0,651;0,417;4;0,500;2,000;0,023;0,500;0;0,000;0,000;0,000;0,000;1,000
379;npv75\rcpspdc379.rcp;0;0;120;4;21600410;132;3;13000;0;0;0;31;404;75;5,173;0,258;0,054;0,321;0,087;0,679;0,325;4;0,500;2,000;0,020;0,500;0;0,000;0,000;0,000;0,000;1,000
380;npv75\rcpspdc380.rcp;0;0;124;4;21600480;141;3;13000;0;0;0;30;423;75;5,600;0,259;0,041;0,103;0,077;0,496;0,192;4;0,500;2,000;0,013;0,500;0;0,000;0,000;0,000;0,000;1,000
381;npv75\rcpspdc381.rcp;0;0;211;4;48190;211;3;14000;211;4;48190;31;398;75;5,133;0,257;0,054;0,232;0,072;0,652;0,286;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
382;npv75\rcpspdc382.rcp;0;0;207;4;21600360;215;3;14000;0;0;0;36;453;75;5,120;0,257;0,054;0,268;0,098;0,654;0,343;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
383;npv75\rcpspdc383.rcp;0;0;196;4;21600380;214;3;14000;0;0;0;32;417;75;5,733;0,259;0,054;0,321;0,087;0,678;0,393;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
384;npv75\rcpspdc384.rcp;0;0;169;4;21600670;178;3;14000;0;0;0;29;370;75;5,547;0,258;0,041;0,085;0,075;0,482;0,192;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
385;npv75\rcpspdc385.rcp;0;0;178;2;5;188;3;14000;0;0;0;34;377;75;5,240;0,257;0,068;0,443;0,090;0,747;0,426;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
386;npv75\rcpspdc386.rcp;0;0;177;4;21600640;192;3;14000;0;0;0;36;408;75;5,640;0,257;0,041;0,103;0,084;0,538;0,099;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
387;npv75\rcpspdc387.rcp;0;0;195;4;21600280;204;3;14000;0;0;0;32;399;75;5,200;0,258;0,054;0,196;0,068;0,611;0,296;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
388;npv75\rcpspdc388.rcp;0;0;209;2;5;215;3;13000;0;0;0;39;393;75;4,920;0,256;0,054;0,286;0,073;0,600;0,261;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
389;npv75\rcpspdc389.rcp;0;0;203;4;21600510;207;3;14000;0;0;0;38;410;75;5,067;0,258;0,054;0,357;0,108;0,708;0,364;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
390;npv75\rcpspdc390.rcp;0;0;202;4;21600010;212;3;14000;0;0;0;32;401;75;5,107;0,258;0,068;0,304;0,058;0,638;0,446;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
391;npv75\rcpspdc391.rcp;0;0;106;4;21600210;111;3;13000;0;0;0;33;417;75;5,000;0,258;0,068;0,243;0,052;0,607;0,414;4;1,000;4,000;0,071;0,249;0;0,000;0,000;0,000;0,000;1,000
392;npv75\rcpspdc392.rcp;0;0;108;4;85770;113;3;13000;0;0;0;34;413;75;5,347;0,257;0,041;0,146;0,096;0,587;0,131;4;1,000;4,000;0,059;0,249;0;0,000;0,000;0,000;0,000;1,000
393;npv75\rcpspdc393.rcp;0;0;104;4;21600210;108;3;13000;0;0;0;33;400;75;5,373;0,258;0,054;0,214;0,072;0,606;0,332;4;1,000;4,000;0,075;0,249;0;0,000;0,000;0,000;0,000;1,000
394;npv75\rcpspdc394.rcp;0;0;108;Capacity LB;0;111;3;13000;0;0;0;33;414;75;5,840;0,259;0,041;0,089;0,072;0,495;0,197;4;1,000;4,000;0,082;0,249;0;0,000;0,000;0,000;0,000;1,000
395;npv75\rcpspdc395.rcp;0;0;117;Capacity LB;0;121;3;13000;0;0;0;36;447;75;5,427;0,257;0,054;0,286;0,077;0,652;0,307;4;1,000;4,000;0,085;0,249;0;0,000;0,000;0,000;0,000;1,000
396;npv75\rcpspdc396.rcp;0;0;118;Capacity LB;0;123;3;13000;0;0;0;38;457;75;5,307;0,257;0,068;0,391;0,080;0,711;0,461;4;1,000;4,000;0,071;0,249;0;0,000;0,000;0,000;0,000;1,000
397;npv75\rcpspdc397.rcp;0;0;117;Capacity LB;0;122;3;13000;0;0;0;32;444;75;5,453;0,258;0,054;0,357;0,082;0,672;0,379;4;1,000;4,000;0,065;0,249;0;0,000;0,000;0,000;0,000;1,000
398;npv75\rcpspdc398.rcp;0;0;109;Capacity LB;0;112;3;13000;0;0;0;30;414;75;5,160;0,257;0,054;0,268;0,080;0,648;0,332;4;1,000;4,000;0,080;0,249;0;0,000;0,000;0,000;0,000;1,000
399;npv75\rcpspdc399.rcp;0;0;98;4;20;101;3;13000;0;0;0;29;368;75;5,440;0,258;0,054;0,375;0,112;0,721;0,368;4;1,000;4,000;0,053;0,249;0;0,000;0,000;0,000;0,000;1,000
400;npv75\rcpspdc400.rcp;0;0;98;Capacity LB;0;101;3;13000;0;0;0;32;382;75;5,293;0,258;0,054;0,268;0,073;0,637;0,329;4;1,000;4,000;0,074;0,249;0;0,000;0,000;0,000;0,000;1,000
401;npv75\rcpspdc401.rcp;0;0;315;2;6;318;1;3600020;0;0;0;33;425;75;5,320;0,257;0,068;0,443;0,078;0,740;0,420;4;1,000;4,000;0,002;0,500;0;0,000;0,000;0,000;0,000;1,000
402;npv75\rcpspdc402.rcp;0;0;268;2;5;274;3;15000;0;0;0;32;407;75;5,733;0,259;0,041;0,146;0,110;0,602;0,207;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
403;npv75\rcpspdc403.rcp;0;0;296;2;6;298;3;15000;0;0;0;35;432;75;4,973;0,257;0,054;0,286;0,090;0,577;0,296;4;1,000;4,000;0,002;0,500;0;0,000;0,000;0,000;0,000;1,000
404;npv75\rcpspdc404.rcp;0;0;327;2;7;330;3;15000;0;0;0;38;441;75;4,893;0,257;0,054;0,375;0,123;0,747;0,364;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
405;npv75\rcpspdc405.rcp;0;0;297;2;7;297;3;1000;0;0;0;32;409;75;5,360;0,258;0,041;0,239;0,134;0,694;0,174;4;1,000;4,000;0,005;0,500;0;0,000;0,000;0,000;0,000;1,000
406;npv75\rcpspdc406.rcp;0;0;281;2;6;293;3;15000;0;0;0;25;403;75;5,573;0,257;0,041;0,202;0,119;0,623;0,197;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
407;npv75\rcpspdc407.rcp;0;0;315;4;21600340;317;3;16000;0;0;0;28;415;75;5,373;0,259;0,054;0,250;0,089;0,517;0,307;4;1,000;4,000;0,002;0,500;0;0,000;0,000;0,000;0,000;1,000
408;npv75\rcpspdc408.rcp;0;0;254;2;5;266;3;15000;0;0;0;33;378;75;5,213;0,259;0,054;0,214;0,072;0,613;0,311;4;1,000;4,000;0,003;0,500;0;0,000;0,000;0,000;0,000;1,000
409;npv75\rcpspdc409.rcp;0;0;301;2;6;301;3;14000;0;0;0;32;400;75;5,240;0,259;0,054;0,304;0,091;0,672;0,382;4;1,000;4,000;0,002;0,500;0;0,000;0,000;0,000;0,000;1,000
410;npv75\rcpspdc410.rcp;0;0;327;2;6;327;3;160;0;0;0;37;461;75;5,587;0,258;0,054;0,250;0,084;0,617;0,321;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
411;npv75\rcpspdc411.rcp;0;0;392;1;0;392;Sum PT;0;392;1;0;33;392;75;5,253;0,257;0,054;0,268;0,074;0,649;0,300;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
412;npv75\rcpspdc412.rcp;0;0;428;1;0;428;Sum PT;0;428;1;0;32;428;75;5,387;0,257;0,041;0,085;0,079;0,445;0,146;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
413;npv75\rcpspdc413.rcp;0;0;422;1;0;422;Sum PT;0;422;1;0;33;422;75;5,427;0,257;0,054;0,250;0,075;0,596;0,346;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
414;npv75\rcpspdc414.rcp;0;0;453;1;0;453;Sum PT;0;453;1;0;32;453;75;5,827;0,258;0,041;0,272;0,131;0,644;0,230;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
415;npv75\rcpspdc415.rcp;0;0;420;1;0;420;Sum PT;0;420;1;0;35;420;75;5,387;0,258;0,054;0,268;0,048;0,594;0,329;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
416;npv75\rcpspdc416.rcp;0;0;406;1;0;406;Sum PT;0;406;1;0;31;406;75;5,080;0,259;0,041;0,085;0,071;0,503;0,169;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
417;npv75\rcpspdc417.rcp;0;0;411;1;0;411;Sum PT;0;411;1;0;39;411;75;5,093;0,258;0,054;0,232;0,052;0,572;0,318;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
418;npv75\rcpspdc418.rcp;0;0;418;1;0;418;Sum PT;0;418;1;0;32;418;75;5,680;0,258;0,041;0,155;0,093;0,454;0,192;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
419;npv75\rcpspdc419.rcp;0;0;423;1;0;423;1;0;423;1;0;38;428;75;5,347;0,257;0,054;0,304;0,083;0,686;0,354;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
420;npv75\rcpspdc420.rcp;0;0;404;1;0;404;Sum PT;0;404;1;0;33;404;75;5,440;0,256;0,068;0,270;0,057;0,620;0,351;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
421;npv75\rcpspdc421.rcp;0;0;63;4;21600220;63;3;12000;0;0;0;52;398;75;5,373;0,504;0,095;0,217;0,091;0,804;0,215;4;0,500;2,000;0,295;0,249;0;0,000;0,000;0,000;0,000;1,000
422;npv75\rcpspdc422.rcp;0;0;72;4;21600240;75;3;12000;0;0;0;56;474;75;5,733;0,505;0,081;0,179;0,150;0,823;0,206;4;0,500;2,000;0,232;0,249;0;0,000;0,000;0,000;0,000;1,000
423;npv75\rcpspdc423.rcp;0;0;68;4;21600270;70;3;12000;0;0;0;55;452;75;6,000;0,504;0,081;0,157;0,134;0,769;0,176;4;0,500;2,000;0,246;0,249;0;0,000;0,000;0,000;0,000;1,000
424;npv75\rcpspdc424.rcp;0;0;60;4;21600300;61;3;12000;0;0;0;53;378;75;5,973;0,504;0,095;0,230;0,115;0,781;0,228;4;0,500;2,000;0,186;0,249;0;0,000;0,000;0,000;0,000;1,000
425;npv75\rcpspdc425.rcp;0;0;67;4;21600140;68;3;12000;0;0;0;65;419;75;5,480;0,503;0,108;0,233;0,090;0,778;0,229;4;0,500;2,000;0,313;0,249;0;0,000;0,000;0,000;0,000;1,000
426;npv75\rcpspdc426.rcp;0;0;70;4;21600240;70;3;12000;0;0;0;56;444;75;5,120;0,504;0,095;0,241;0,108;0,800;0,228;4;0,500;2,000;0,254;0,249;0;0,000;0,000;0,000;0,000;1,000
427;npv75\rcpspdc427.rcp;0;0;63;4;21600260;64;3;12000;0;0;0;60;407;75;4,907;0,505;0,095;0,224;0,079;0,749;0,213;4;0,500;2,000;0,282;0,249;0;0,000;0,000;0,000;0,000;1,000
428;npv75\rcpspdc428.rcp;0;0;62;4;6966920;67;3;12000;0;0;0;49;444;75;6,400;0,505;0,081;0,191;0,143;0,706;0,186;4;0,500;2,000;0,244;0,249;0;0,000;0,000;0,000;0,000;1,000
429;npv75\rcpspdc429.rcp;0;0;61;Capacity LB;0;62;3;12000;0;0;0;54;418;75;5,400;0,504;0,081;0,230;0,135;0,823;0,189;4;0,500;2,000;0,274;0,249;0;0,000;0,000;0,000;0,000;1,000
430;npv75\rcpspdc430.rcp;0;0;63;4;21600160;66;3;12000;0;0;0;52;419;75;5,827;0,504;0,095;0,190;0,076;0,745;0,243;4;0,500;2,000;0,300;0,249;0;0,000;0,000;0,000;0,000;1,000
431;npv75\rcpspdc431.rcp;0;0;143;4;21600330;158;3;13000;0;0;0;53;436;75;5,613;0,505;0,095;0,241;0,091;0,800;0,247;4;0,500;2,000;0,023;0,500;0;0,000;0,000;0,000;0,000;1,000
432;npv75\rcpspdc432.rcp;0;0;120;4;21600350;134;3;12000;0;0;0;52;381;75;5,947;0,505;0,081;0,157;0,126;0,787;0,125;4;0,500;2,000;0,021;0,500;0;0,000;0,000;0,000;0,000;1,000
433;npv75\rcpspdc433.rcp;0;0;116;4;21600400;125;3;12000;0;0;0;55;396;75;5,320;0,506;0,095;0,224;0,109;0,772;0,237;4;0,500;2,000;0,007;0,500;0;0,000;0,000;0,000;0,000;1,000
434;npv75\rcpspdc434.rcp;0;0;124;4;21600370;146;3;12000;0;0;0;44;391;75;5,747;0,504;0,081;0,230;0,116;0,783;0,142;4;0,500;2,000;0,015;0,500;0;0,000;0,000;0,000;0,000;1,000
435;npv75\rcpspdc435.rcp;0;0;146;4;21600300;152;3;12000;0;0;0;49;425;75;5,373;0,504;0,081;0,157;0,108;0,792;0,120;4;0,500;2,000;0,013;0,500;0;0,000;0,000;0,000;0,000;1,000
436;npv75\rcpspdc436.rcp;0;0;173;2;6;178;3;13000;0;0;0;53;450;75;5,480;0,505;0,081;0,191;0,121;0,774;0,208;4;0,500;2,000;0,013;0,500;0;0,000;0,000;0,000;0,000;1,000
437;npv75\rcpspdc437.rcp;0;0;125;4;21600300;132;3;12000;0;0;0;58;398;75;5,227;0,505;0,095;0,224;0,098;0,776;0,224;4;0,500;2,000;0,028;0,500;0;0,000;0,000;0,000;0,000;1,000
438;npv75\rcpspdc438.rcp;0;0;123;4;21600480;132;3;12000;0;0;0;49;371;75;5,867;0,505;0,095;0,275;0,140;0,783;0,232;4;0,500;2,000;0,006;0,500;0;0,000;0,000;0,000;0,000;1,000
439;npv75\rcpspdc439.rcp;0;0;125;4;21600330;135;3;12000;0;0;0;51;423;75;5,760;0,505;0,081;0,174;0,106;0,751;0,130;4;0,500;2,000;0,016;0,500;0;0,000;0,000;0,000;0,000;1,000
440;npv75\rcpspdc440.rcp;0;0;134;4;21600390;141;3;12000;0;0;0;43;386;75;5,827;0,505;0,095;0,299;0,103;0,801;0,232;4;0,500;2,000;0,020;0,500;0;0,000;0,000;0,000;0,000;1,000
441;npv75\rcpspdc441.rcp;0;0;193;4;21600440;204;4;21600000;0;0;0;48;416;75;5,347;0,506;0,081;0,127;0,083;0,744;0,142;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
442;npv75\rcpspdc442.rcp;0;0;200;4;21600490;203;3;13000;0;0;0;44;385;75;5,493;0,504;0,081;0,174;0,131;0,787;0,172;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
443;npv75\rcpspdc443.rcp;0;0;264;4;3089790;264;3;13000;264;4;3089790;69;438;75;5,840;0,504;0,108;0,290;0,113;0,794;0,246;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
444;npv75\rcpspdc444.rcp;0;0;204;4;21600370;211;3;13000;0;0;0;52;433;75;6,000;0,504;0,081;0,221;0,135;0,781;0,172;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
445;npv75\rcpspdc445.rcp;0;0;209;4;21600500;215;3;13000;0;0;0;47;405;75;6,013;0,504;0,095;0,264;0,123;0,809;0,260;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
446;npv75\rcpspdc446.rcp;0;0;253;4;21600470;260;3;13000;0;0;0;48;440;75;5,520;0,505;0,095;0,196;0,082;0,774;0,239;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
447;npv75\rcpspdc447.rcp;0;0;184;4;21600480;186;3;13000;0;0;0;48;395;75;5,573;0,505;0,081;0,208;0,116;0,773;0,132;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
448;npv75\rcpspdc448.rcp;0;0;255;4;21600200;255;3;13000;0;0;0;52;404;75;5,253;0,506;0,095;0,151;0,096;0,705;0,262;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
449;npv75\rcpspdc449.rcp;0;0;215;4;21600620;220;3;13000;0;0;0;51;403;75;5,813;0,505;0,081;0,174;0,141;0,762;0,154;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
450;npv75\rcpspdc450.rcp;0;0;213;4;13970990;213;3;13000;213;4;13970990;51;399;75;5,387;0,506;0,081;0,179;0,098;0,747;0,169;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
451;npv75\rcpspdc451.rcp;0;0;111;4;21600310;116;3;13000;0;0;0;49;425;75;6,040;0,505;0,068;0,130;0,152;0,774;0,101;4;1,000;4,000;0,113;0,249;0;0,000;0,000;0,000;0,000;1,000
452;npv75\rcpspdc452.rcp;0;0;108;4;21600200;113;3;12000;0;0;0;63;409;75;5,667;0,505;0,095;0,183;0,101;0,774;0,243;4;1,000;4,000;0,150;0,249;0;0,000;0,000;0,000;0,000;1,000
453;npv75\rcpspdc453.rcp;0;0;116;4;21600260;125;3;12000;0;0;0;48;440;75;5,427;0,505;0,095;0,203;0,098;0,761;0,235;4;1,000;4,000;0,112;0,249;0;0,000;0,000;0,000;0,000;1,000
454;npv75\rcpspdc454.rcp;0;0;113;4;21600140;115;3;12000;0;0;0;51;413;75;6,053;0,505;0,095;0,145;0,086;0,732;0,235;4;1,000;4,000;0,138;0,249;0;0,000;0,000;0,000;0,000;1,000
455;npv75\rcpspdc455.rcp;0;0;113;4;21600160;119;3;13000;0;0;0;49;420;75;5,560;0,505;0,081;0,115;0,109;0,776;0,132;4;1,000;4,000;0,162;0,249;0;0,000;0,000;0,000;0,000;1,000
456;npv75\rcpspdc456.rcp;0;0;92;4;21600220;97;3;12000;0;0;0;44;351;75;5,760;0,505;0,081;0,179;0,146;0,818;0,167;4;1,000;4,000;0,098;0,249;0;0,000;0,000;0,000;0,000;1,000
457;npv75\rcpspdc457.rcp;0;0;123;4;21600220;126;3;12000;0;0;0;57;448;75;5,453;0,506;0,081;0,179;0,120;0,780;0,191;4;1,000;4,000;0,107;0,249;0;0,000;0,000;0,000;0,000;1,000
458;npv75\rcpspdc458.rcp;0;0;108;4;21600200;114;3;12000;0;0;0;58;413;75;5,480;0,504;0,095;0,275;0,102;0,809;0,158;4;1,000;4,000;0,167;0,249;0;0,000;0,000;0,000;0,000;1,000
459;npv75\rcpspdc459.rcp;0;0;106;4;21600300;109;3;12000;0;0;0;51;387;75;5,773;0,506;0,095;0,213;0,101;0,812;0,181;4;1,000;4,000;0,114;0,249;0;0,000;0,000;0,000;0,000;1,000
460;npv75\rcpspdc460.rcp;0;0;106;4;21600230;113;3;13000;0;0;0;49;409;75;5,640;0,506;0,095;0,145;0,075;0,710;0,217;4;1,000;4,000;0,121;0,249;0;0,000;0,000;0,000;0,000;1,000
461;npv75\rcpspdc461.rcp;0;0;351;4;5352650;351;3;14000;351;4;5352650;54;472;75;5,920;0,503;0,068;0,157;0,151;0,775;0,099;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
462;npv75\rcpspdc462.rcp;0;0;298;1;73670;298;1;73670;298;1;73670;45;352;75;5,613;0,505;0,095;0,271;0,118;0,731;0,262;4;1,000;4,000;0,007;0,500;0;0,000;0,000;0,000;0,000;1,000
463;npv75\rcpspdc463.rcp;0;0;263;1;280;263;1;280;263;1;280;48;397;75;5,427;0,505;0,081;0,145;0,117;0,760;0,176;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
464;npv75\rcpspdc464.rcp;0;0;333;1;20570;333;1;20570;333;1;20570;54;416;75;5,640;0,505;0,081;0,179;0,164;0,807;0,154;4;1,000;4,000;0,008;0,500;0;0,000;0,000;0,000;0,000;1,000
465;npv75\rcpspdc465.rcp;0;0;276;4;21600520;280;3;13000;0;0;0;43;402;75;5,667;0,505;0,081;0,042;0,081;0,721;0,176;4;1,000;4,000;0,003;0,500;0;0,000;0,000;0,000;0,000;1,000
466;npv75\rcpspdc466.rcp;0;0;291;2;7;297;3;14000;0;0;0;51;420;75;5,240;0,505;0,081;0,196;0,118;0,794;0,113;4;1,000;4,000;0,004;0,500;0;0,000;0,000;0,000;0,000;1,000
467;npv75\rcpspdc467.rcp;0;0;249;4;21600220;250;3;13000;0;0;0;44;326;75;5,560;0,505;0,095;0,213;0,069;0,728;0,203;4;1,000;4,000;0,008;0,500;0;0,000;0,000;0,000;0,000;1,000
468;npv75\rcpspdc468.rcp;0;0;316;2;8;316;3;1000;0;0;0;53;436;75;5,427;0,506;0,081;0,213;0,127;0,810;0,203;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
469;npv75\rcpspdc469.rcp;0;0;329;4;1105920;329;3;14000;329;4;1105920;59;451;75;5,853;0,504;0,095;0,220;0,124;0,745;0,232;4;1,000;4,000;0,010;0,500;0;0,000;0,000;0,000;0,000;1,000
470;npv75\rcpspdc470.rcp;0;0;275;4;11820210;275;3;13000;275;4;11820210;55;379;75;5,667;0,505;0,081;0,196;0,104;0,760;0,189;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
